age,gender,weight_kg,height_cm,activity_level,goal,sleep_hours,phone_before_sleep,meals_per_day,junk_food_per_week,water_l_per_day,fruit_veg_servings,stress_score,daily_calorie_need,sleep_quality,diet_score,diet_quality,height_m,bmi,bmr,activity_mult,goal_num,phone_sleep_ratio,diet_score_v2,gender_num,sleep_label,diet_label
38,female,92.3,164.6,light,maintain,7.3,10.103861811748535,5,1,2.54,2,3.957131903902764,2098,avg,2,avg,1.646,34.06763921225874,1600.75,1.375,0,1.3840904695422007,2,0,0,0
47,female,67.4,154.3,light,maintain,8.5,61.29628051119738,3,1,1.71,3,3.676684118759295,1562,good,3,good,1.5430000000000001,28.309229186731287,1242.375,1.375,0,7.211326270573072,3,0,1,1
20,female,66.9,159.2,sedentary,lose,7.2,0.0,2,0,3.24,2,3.066082686957021,1285,avg,3,good,1.5919999999999999,26.39611373450166,1403.0,1.2,-1,0.0,3,0,0,1
45,female,77.3,191.6,light,maintain,5.9,46.89715606028939,3,0,2.48,2,2.2278763379912583,2039,poor,3,good,1.916,21.056611503610952,1584.5,1.375,0,7.948669171461053,3,0,2,1
20,male,66.0,175.4,sedentary,maintain,7.0,37.127652724962886,5,1,1.77,0,4.040250788192675,2117,avg,0,poor,1.754,21.45283821049525,1661.25,1.2,0,5.303949631573322,0,1,0,2
30,female,91.8,178.6,light,maintain,7.1,24.272892894369285,5,4,3.14,2,1.467804619176018,2480,avg,-1,poor,1.786,28.779269896883683,1723.25,1.375,0,3.4187168275566844,-1,0,0,2
39,female,72.3,169.3,active,lose,6.5,11.04611245059364,4,2,1.91,1,3.3415726411256834,2074,avg,0,poor,1.693,25.224605398902884,1425.125,1.725,-1,1.6994016540295362,0,0,0,2
19,male,66.2,176.8,very_active,maintain,5.2,34.30692127355309,2,1,0.68,2,2.599461390652998,3046,poor,1,avg,1.768,21.17841567535472,1677.0,1.9,0,6.597483591551826,1,1,2,0
33,male,63.5,154.1,active,lose,6.5,35.63216799062743,5,2,1.75,5,1.952634535928519,2011,avg,4,good,1.541,26.740433767735542,1438.125,1.725,-1,5.481871155193273,4,1,0,1
39,male,58.8,179.3,very_active,maintain,6.9,39.84369646127347,5,3,1.08,2,3.464702832017598,2766,avg,-1,poor,1.7930000000000001,18.29012808999738,1518.625,1.9,0,5.774447925626889,-1,1,0,2
49,female,62.5,162.6,sedentary,maintain,5.1,23.271641316090847,5,1,2.25,5,4.901663291658239,1583,poor,5,good,1.626,23.639535288341815,1235.25,1.2,0,4.563066030004866,5,0,2,1
46,male,65.8,165.2,moderate,gain,5.8,1.3744269160157856,4,1,1.46,2,1.8398083093074231,2536,poor,1,avg,1.652,24.110477284852468,1465.5,1.55,1,0.2369701170768394,1,1,2,0
23,female,64.1,174.5,light,lose,6.1,51.96160556836924,2,4,2.6,3,2.256854106501386,1515,avg,0,poor,1.745,21.05073028957069,1455.625,1.375,-1,8.518294598372892,0,0,0,2
25,female,62.1,172.8,active,maintain,4.6,29.913933651849867,5,3,1.79,2,3.627005942487517,2416,poor,0,poor,1.7280000000000002,20.797164351851848,1415.0,1.725,0,6.50302764104831,0,0,2,2
40,male,95.2,170.8,active,maintain,7.2,14.67795344200798,2,0,3.96,3,2.4801705668637304,3246,avg,4,good,1.7080000000000002,32.6333166967405,1824.5,1.725,0,2.0386043615838356,4,1,0,1
25,male,57.6,157.7,light,maintain,7.3,4.96003895286632,5,2,2.25,5,3.587670056086589,2083,avg,4,good,1.577,23.161095471563524,1441.625,1.375,0,0.6794572977272634,4,1,0,1
47,male,71.8,170.9,light,maintain,6.3,53.061685543582,5,1,2.35,3,2.719284565743625,2056,avg,3,good,1.709,24.58330779705144,1556.125,1.375,0,8.422488431919614,3,1,0,1
42,male,77.1,178.6,light,maintain,5.2,64.60895354119481,2,1,2.42,4,3.347060475576096,2267,poor,4,good,1.786,24.17082471731734,1682.25,1.375,0,12.42479636853816,4,1,2,1
23,male,77.6,165.2,light,maintain,7.5,44.38346602738598,2,3,2.21,0,3.809115332080316,2383,avg,-2,poor,1.652,28.43424068851902,1698.5,1.375,0,5.917794681278839,-2,1,0,2
31,male,69.3,181.8,very_active,lose,7.7,46.06122627165152,4,3,2.89,0,3.635022195087494,2851,good,-2,poor,1.818,20.96744327898136,1679.25,1.9,-1,5.981976660996735,-2,1,1,2
49,female,67.1,162.1,active,gain,7.1,59.309597977434485,4,1,2.24,5,2.328505068059194,2484,avg,5,good,1.621,25.536212899707376,1278.125,1.725,1,8.353463327319881,5,0,0,1
20,female,75.4,170.1,sedentary,maintain,7.1,20.95354266495695,2,1,2.24,5,3.3436785064260857,1856,avg,5,good,1.7009999999999998,26.059298382768244,1556.125,1.2,0,2.951202776585095,5,0,0,1
27,male,73.2,183.8,light,lose,7.8,83.35252568080648,2,1,2.28,0,1.0,1931,good,0,poor,1.838,21.668061868828893,1750.75,1.375,-1,10.686219871100848,0,1,1,2
20,female,66.9,163.9,sedentary,maintain,6.9,3.510765179012939,4,0,2.84,2,2.7746170445912868,1748,avg,3,good,1.639,24.903948560131127,1432.375,1.2,0,0.5088064739429659,3,0,0,1
49,female,51.3,179.5,very_active,maintain,5.8,23.9158944034075,2,0,1.66,4,3.720278869685832,2325,poor,5,good,1.795,15.921664170824249,1228.875,1.9,0,4.123429358616921,5,0,2,1
44,female,64.4,187.8,active,lose,6.9,10.71106358954319,2,0,0.52,5,1.199590100383076,2008,avg,5,good,1.8780000000000001,18.259744295531124,1436.75,1.725,-1,1.5523278314804867,5,0,0,1
29,female,56.2,171.5,moderate,gain,6.5,31.58970628650121,4,1,2.23,4,3.2835816575718493,2246,avg,4,good,1.715,19.107684723202066,1327.875,1.55,1,4.859954065622638,4,0,0,1
34,female,62.0,165.3,moderate,maintain,6.9,73.27280876538248,4,0,2.45,0,1.4668267617287525,1913,avg,1,avg,1.653,22.690600126115818,1322.125,1.55,0,10.619246108135705,1,0,0,0
44,female,70.4,163.0,moderate,maintain,8.1,24.039871421360377,4,2,1.31,0,2.759879142615887,2027,good,-2,poor,1.63,26.49704542888329,1341.75,1.55,0,2.9678849942562207,-2,0,1,2
48,male,74.3,181.7,sedentary,maintain,5.4,40.53961808138899,5,2,1.25,0,2.5759346665726466,1926,poor,-2,poor,1.817,22.504996987722812,1643.625,1.2,0,7.507335291491424,-2,1,2,2
46,male,91.4,181.5,active,lose,7.2,0.0,3,1,1.38,3,5.0,2764,avg,2,avg,1.815,27.745524364607764,1823.375,1.725,-1,0.0,2,1,0,0
48,male,63.6,183.0,light,gain,5.4,40.6922641109679,5,3,0.94,5,3.548165253669738,2341,poor,2,avg,1.83,18.991310579593296,1544.75,1.375,1,7.535603069512004,2,1,2,0
22,female,79.3,169.7,sedentary,maintain,5.8,54.96178003596948,2,3,2.4,3,3.378019217794764,1996,poor,1,avg,1.6969999999999998,27.536548430816076,1582.625,1.2,0,9.476167337896921,1,0,2,0
47,male,73.7,179.3,light,maintain,9.0,33.0735356896844,4,2,2.81,2,1.9865374769823292,2378,good,1,avg,1.7930000000000001,22.924871432530733,1627.625,1.375,0,3.674836890538612,1,1,1,0
37,male,85.6,169.6,moderate,maintain,7.6,3.34251143128564,5,1,1.27,1,3.334096551559159,2751,good,0,poor,1.696,29.759255962976148,1736.0,1.55,0,0.43980407782652137,0,1,1,2
42,male,76.9,162.1,light,gain,7.2,0.0,5,1,2.36,3,1.6041731298262716,2436,avg,3,good,1.621,29.265793919336776,1577.125,1.375,1,0.0,3,1,0,1
48,female,57.9,180.1,moderate,maintain,4.8,16.13654691865014,2,0,2.14,4,2.5040497987301262,2115,poor,5,good,1.801,17.85053093768315,1303.625,1.55,0,3.3617799076812984,5,0,2,1
26,male,49.3,184.7,active,lose,6.7,0.0,5,2,1.59,3,2.947244443668453,2256,avg,2,avg,1.847,14.45150669415482,1522.375,1.725,-1,0.0,2,1,0,0
48,female,73.7,160.8,moderate,maintain,4.3,69.39989378482787,3,0,2.77,4,3.908016166666843,2079,poor,5,good,1.608,28.5033167495854,1341.0,1.55,0,16.13950642914452,5,0,2,1
47,male,63.7,160.6,moderate,maintain,7.0,41.68751297420889,4,2,3.69,4,3.857389401438557,2336,avg,3,good,1.6059999999999999,24.697235925677223,1410.75,1.55,0,5.955358145550107,3,1,0,1
38,male,58.2,170.4,light,gain,5.4,66.11704923796475,4,3,1.1,3,2.6723270554880534,2255,poor,0,poor,1.704,20.043972756728163,1462.0,1.375,1,12.243895739642408,0,1,2,2
43,male,54.8,178.6,light,maintain,7.7,22.77247129113732,2,1,2.13,5,1.0245442849931374,2065,good,5,good,1.786,17.179782029947994,1454.25,1.375,0,2.9574634199576493,5,1,1,1
37,female,71.9,159.8,light,maintain,7.2,10.887184276159031,2,1,1.97,3,2.634293188846618,2027,avg,3,good,1.598,28.156284216346776,1371.75,1.375,0,1.5121087172292103,3,0,0,1
24,female,88.1,172.0,light,lose,5.4,12.426785765373785,4,3,2.06,0,4.598685503736601,2001,poor,-2,poor,1.72,29.7796106003245,1675.0,1.375,-1,2.3012561970588123,-2,0,2,2
48,female,65.1,164.7,active,maintain,7.5,18.44490716648608,4,4,1.8,4,2.2166747525161714,2286,avg,1,avg,1.6469999999999998,23.999035614790046,1279.375,1.725,0,2.45932062762206,1,0,0,0
39,female,77.1,176.3,active,maintain,9.7,17.6413238606616,5,0,2.45,2,3.082104062928312,2703,good,3,good,1.7630000000000001,24.805600982443355,1516.875,1.725,0,1.8186929940173824,3,0,1,1
21,female,68.8,162.8,sedentary,lose,6.7,60.544793930428085,2,0,2.12,1,1.0,1316,avg,2,avg,1.6280000000000001,25.95850261697927,1439.5,1.2,-1,9.036535058790003,2,0,0,0
30,male,54.5,176.9,active,maintain,8.1,52.84115669290425,2,0,1.04,3,1.5922971340664875,2668,good,3,good,1.7690000000000001,17.415696047851302,1505.625,1.725,0,6.523598786334008,3,1,1,1
30,male,78.8,168.6,moderate,gain,4.3,36.771939813305984,4,3,1.97,0,3.368727058539692,2913,poor,-2,poor,1.686,27.721139409187938,1696.75,1.55,1,8.5516119213242,-2,1,2,2
48,female,56.9,161.6,very_active,lose,7.6,0.0,3,1,2.21,1,4.66071287914533,1917,good,1,avg,1.6159999999999999,21.78861141064602,1178.0,1.9,-1,0.0,1,0,1,0
27,female,70.3,170.6,light,maintain,6.3,37.37638825473044,2,3,2.9,2,2.502042864509787,1886,avg,0,poor,1.706,24.15445658313737,1473.25,1.375,0,5.932759098725611,0,0,0,2
35,male,65.9,152.6,moderate,lose,6.7,22.23008626129362,2,1,1.72,3,2.802718250883004,1872,avg,3,good,1.526,28.299342630748118,1442.75,1.55,-1,3.317922827368775,3,1,0,1
34,female,80.7,165.0,light,lose,7.8,65.15587759855454,2,0,2.12,0,1.0,1633,good,1,avg,1.65,29.64187327823692,1507.25,1.375,-1,8.353316569902304,1,0,1,0
37,male,57.3,173.0,sedentary,lose,6.7,52.38579864319031,4,1,1.39,0,1.7726911156839888,1424,avg,-1,poor,1.73,19.14531056834508,1474.25,1.2,-1,7.81877474991277,-1,1,0,2
37,female,74.7,154.1,sedentary,maintain,4.9,33.5540700326296,5,4,2.99,3,3.526695445549195,1758,poor,0,poor,1.541,31.456856731493623,1364.125,1.2,0,6.847767996910531,0,0,2,2
30,male,59.9,146.9,sedentary,gain,9.0,0.0,4,0,2.09,4,3.4556585427608235,1860,good,5,good,1.469,27.757684221355248,1372.125,1.2,1,0.0,5,1,1,1
34,female,63.9,148.9,light,maintain,5.1,26.5976113283482,4,2,3.17,3,3.802109711019943,1768,poor,2,avg,1.489,28.82116041479017,1238.625,1.375,0,5.21521688492771,2,0,2,0
39,female,26.4,181.9,light,lose,5.9,13.667382829240385,2,1,1.88,0,3.696246932000831,999,poor,0,poor,1.819,7.97881744858574,1044.875,1.375,-1,2.3165051716500358,0,0,2,2
21,male,95.1,169.3,moderate,lose,7.2,40.13352409945395,2,2,1.9,5,3.7966074389920577,2545,avg,4,good,1.693,33.17925274461499,1909.125,1.55,-1,5.574099795188077,4,1,0,1
18,male,76.6,165.2,moderate,maintain,7.2,1.446946189620121,3,1,2.15,2,3.942726779111984,2732,avg,2,avg,1.652,28.067820061089648,1713.5,1.55,0,0.20096472064658338,2,1,0,0
18,female,60.8,178.5,very_active,lose,7.6,36.558561978913,4,1,2.4,2,2.0284183904875155,2302,good,2,avg,1.785,19.082142660985962,1472.625,1.9,-1,4.810336469549544,2,0,1,0
32,female,56.5,166.4,light,maintain,7.2,0.0,5,1,3.11,2,1.0,1616,avg,2,avg,1.6640000000000001,20.40524454511834,1284.0,1.375,0,0.0,2,0,0,0
30,male,64.1,172.4,active,lose,8.5,0.0,5,2,3.03,0,2.140897095269608,2243,good,-1,poor,1.724,21.566690532458374,1573.5,1.725,-1,0.0,-1,1,1,2
34,female,78.6,170.2,moderate,lose,7.6,8.003625884361583,4,0,1.45,3,4.401756490116177,2029,good,3,good,1.702,27.133351100039906,1518.75,1.55,-1,1.0531085304280332,3,0,1,1
41,male,47.3,165.8,light,maintain,5.5,16.34542985524323,2,2,1.81,3,1.989135604749484,1806,poor,2,avg,1.6580000000000001,17.206482151094008,1309.25,1.375,0,2.97189579697226,2,1,2,0
43,male,68.3,172.6,moderate,maintain,3.6,39.722896469214405,2,1,0.3,3,1.0,2497,poor,2,avg,1.726,22.92657186322202,1551.75,1.55,0,11.034134843077656,2,1,2,0
25,female,91.2,177.0,moderate,lose,7.2,0.0,3,0,1.25,4,4.6369438211821095,2305,avg,4,good,1.77,29.110408886335343,1732.25,1.55,-1,0.0,4,0,0,1
35,male,56.4,168.3,sedentary,lose,8.9,13.970604222192936,5,1,2.0,4,3.53026734883034,1319,good,4,good,1.683,19.911816074131266,1445.875,1.2,-1,1.5697306351081237,4,1,1,1
44,male,71.0,165.9,moderate,maintain,5.4,14.606515938398266,2,2,3.34,3,3.798407727660345,2290,poor,2,avg,1.659,25.796784557972096,1531.875,1.55,0,2.7049098580534086,2,1,2,0
30,female,96.4,166.9,moderate,maintain,5.6,47.19997131463754,2,2,0.94,4,2.6729633054383477,2510,poor,2,avg,1.669,34.60703247927437,1696.125,1.55,0,8.428564801084418,2,0,2,0
40,male,77.6,149.3,very_active,gain,7.5,25.206876905009764,2,2,2.87,4,2.2651368995867345,3093,avg,3,good,1.493,34.81305256187728,1514.125,1.9,1,3.3609164725457723,3,1,0,1
31,male,71.5,172.5,active,lose,7.6,5.815588056345742,3,0,1.88,3,3.651646327137127,2409,good,4,good,1.725,24.028565427431207,1643.125,1.725,-1,0.765208854096959,4,1,1,1
25,male,76.1,159.1,moderate,lose,8.5,3.029252960779857,5,2,2.51,3,4.191291708128125,2121,good,2,avg,1.591,30.063829341744356,1635.375,1.55,-1,0.35638265934084684,2,1,1,0
25,male,65.2,175.7,moderate,maintain,9.1,16.180543689879187,3,2,1.89,0,1.736951667681889,2559,good,-1,poor,1.757,21.12049403815748,1630.125,1.55,0,1.7780815287689735,-1,1,1,2
44,female,85.6,169.2,active,lose,7.3,0.0,3,0,2.34,3,1.0,2267,avg,4,good,1.692,29.90012798372539,1532.5,1.725,-1,0.0,4,0,0,1
43,male,65.2,170.9,very_active,maintain,5.8,70.6468788713667,3,0,1.45,5,1.976972480991799,2979,poor,5,good,1.709,22.32356084077652,1510.125,1.9,0,12.180494257046972,5,1,2,1
32,female,46.5,176.3,active,lose,5.8,29.891039226498844,3,0,0.73,3,3.210914398952946,1736,poor,3,good,1.7630000000000001,14.960576468010585,1245.875,1.725,-1,5.153626564288324,3,0,2,1
44,male,65.3,161.7,moderate,gain,6.3,7.161297901073464,4,2,2.35,3,2.707988786214604,2465,avg,2,avg,1.617,24.97428948528869,1448.625,1.55,1,1.136713772120586,2,1,0,0
30,female,58.4,173.3,sedentary,maintain,8.3,3.638379403509568,2,1,2.83,5,2.7554948741976317,1553,good,5,good,1.733,19.44534808338458,1356.125,1.2,0,0.4383589114639345,5,0,1,1
24,male,66.6,172.4,active,maintain,6.3,0.0,3,2,2.26,3,3.282790816960546,2808,avg,2,avg,1.724,22.407825108607298,1628.5,1.725,0,0.0,2,1,0,0
22,female,66.9,168.3,light,gain,8.3,39.2794538536882,5,0,3.01,5,2.3710694973012707,2290,good,6,good,1.683,23.618803109208898,1449.875,1.375,1,4.732463749545115,6,0,1,1
34,male,84.4,161.6,moderate,gain,5.0,0.0,3,2,1.28,1,2.582693783247128,2904,poor,-1,poor,1.6159999999999999,32.31913537888443,1689.0,1.55,1,0.0,-1,1,2,2
45,male,78.3,175.4,light,maintain,7.4,25.55023387283484,3,4,2.53,1,2.65268043988626,2368,avg,-2,poor,1.754,25.45086714972391,1659.25,1.375,0,3.452733840554189,-2,1,0,2
42,male,73.2,176.3,light,gain,6.0,44.34061967960952,5,2,1.8,2,3.114170549080037,2500,poor,1,avg,1.7630000000000001,23.550842956094083,1628.875,1.375,1,7.3901020482512445,1,1,2,0
46,male,70.0,171.0,light,maintain,7.7,15.351043383403832,3,0,3.42,3,4.663095614655146,2041,good,4,good,1.71,23.938989774631512,1543.75,1.375,0,1.993641738930142,4,1,1,1
33,female,57.3,160.4,active,lose,6.7,4.703223319110375,2,2,1.01,4,1.0,1730,avg,2,avg,1.604,22.271316720667155,1249.5,1.725,-1,0.7019735249457985,2,0,0,0
40,female,43.8,165.3,moderate,gain,8.0,50.942459313412186,5,3,2.17,5,2.219366866048889,1944,good,3,good,1.653,16.029811056836657,1110.125,1.55,1,6.367806618200697,3,0,1,1
19,male,71.4,169.5,light,maintain,6.4,1.7016491788272994,2,1,1.62,5,4.1733874640488375,2360,avg,5,good,1.695,24.851854752395123,1683.375,1.375,0,0.2658826426476026,5,1,0,1
39,female,79.5,176.2,moderate,lose,7.0,23.05778951057093,5,3,1.3,1,3.3324950141106657,1972,avg,-2,poor,1.7619999999999998,25.60680065089589,1540.25,1.55,-1,3.293969459514496,-2,0,0,2
35,male,68.7,155.7,very_active,maintain,8.1,32.88050682217828,4,2,2.9,5,3.096443955589589,2963,good,4,good,1.557,28.338673131349136,1490.125,1.9,0,4.059321328747773,4,1,1,1
48,male,63.6,164.9,light,maintain,6.9,14.896757968649638,2,5,0.87,1,3.999670997501814,1885,avg,-4,poor,1.649,23.389223525587113,1431.625,1.375,0,2.1589501173477563,-4,1,0,2
34,female,75.6,166.4,moderate,gain,7.1,0.0403801640260503,3,1,1.58,0,2.4823848856642017,2490,avg,0,poor,1.6640000000000001,27.303300665680464,1465.0,1.55,1,0.005687346244887895,0,0,0,2
47,female,69.0,169.3,light,gain,8.0,16.037257738987485,3,1,1.85,4,5.0,2148,good,4,good,1.693,24.0732748620235,1352.125,1.375,1,2.0046569667913148,4,0,1,1
24,female,90.2,158.3,active,maintain,6.9,38.508142956538265,3,4,1.68,5,3.2101640065138226,2927,avg,2,avg,1.5830000000000002,35.9952096840682,1610.375,1.725,0,5.580889474731708,2,0,0,0
30,male,84.8,168.0,light,lose,4.9,11.786224354766896,5,4,2.28,4,2.102683596372356,2073,poor,1,avg,1.68,30.045351473922906,1753.0,1.375,-1,2.405351418248056,1,1,2,0
49,male,81.5,167.2,very_active,maintain,6.3,41.37405700121553,3,2,1.89,1,4.165679890056062,3022,avg,0,poor,1.672,29.153121494471282,1620.0,1.9,0,6.567309592683483,0,1,0,2
35,female,79.1,160.7,light,maintain,4.5,23.619298775482275,2,1,1.66,5,4.400953440529511,1916,poor,5,good,1.607,30.629840124625886,1459.375,1.375,0,5.248731894833417,5,0,2,1
46,male,54.5,168.9,sedentary,lose,6.7,14.873534657001306,2,0,2.68,0,1.34224874434467,1219,avg,1,avg,1.689,19.10456718340139,1375.625,1.2,-1,2.2199302144882225,1,1,0,0
31,female,78.0,165.1,sedentary,lose,7.6,11.864506627586426,4,2,1.94,2,1.7744081899624409,1382,good,1,avg,1.651,28.615441846268308,1495.875,1.2,-1,1.561119087693071,1,0,1,0
47,female,74.5,174.5,light,lose,7.2,35.80164367798179,5,0,2.36,3,1.5435606669697646,1553,avg,4,good,1.745,24.46613738803458,1439.625,1.375,-1,4.9724498202127725,4,0,0,1
35,female,77.3,162.0,moderate,maintain,8.8,58.173666994561714,2,0,0.95,4,4.321326958151583,2331,good,4,good,1.62,29.45435147081237,1449.5,1.55,0,6.6106432254452825,4,0,1,1
30,female,75.9,170.8,light,lose,8.7,33.0461210146555,3,4,1.57,3,3.800852999576106,1750,good,0,poor,1.7080000000000002,26.01752875296853,1515.5,1.375,-1,3.7984042777300258,0,0,1,2
28,female,75.4,162.7,light,lose,7.3,5.881087124585385,3,4,1.75,3,3.1877731269594074,1689,avg,0,poor,1.6269999999999998,28.4836893101923,1469.875,1.375,-1,0.8056282628708386,0,0,0,2
38,female,102.4,164.6,moderate,maintain,3.9,57.329293544985234,2,2,2.92,3,4.484682321324477,2752,poor,2,avg,1.646,37.79551739258175,1701.75,1.55,0,14.699815088505165,2,0,2,0
47,male,69.1,172.7,active,lose,7.9,7.869134579932361,4,0,2.51,2,3.8056850011130448,2163,good,3,good,1.7269999999999999,23.16825754250839,1540.375,1.725,-1,0.996092858713861,3,1,1,1
38,male,81.2,172.1,active,lose,6.0,73.22299847750921,4,4,0.59,3,1.8323421548604544,2545,poor,-1,poor,1.7209999999999999,27.415381176774854,1702.625,1.725,-1,12.203831045613027,-1,1,2,2
33,female,64.3,166.2,moderate,gain,8.1,25.97861332767091,2,4,2.38,2,4.8749521743762285,2284,good,-1,poor,1.662,23.278175280677594,1355.75,1.55,1,3.2072358173376663,-1,0,1,2
40,female,79.5,167.6,very_active,maintain,7.4,8.039560271817049,2,2,3.36,1,4.579130909605908,2880,avg,0,poor,1.676,28.302128604872383,1481.5,1.9,0,1.0864269169446124,0,0,0,2
34,female,81.3,156.9,moderate,maintain,7.9,43.96882807651185,5,2,2.42,1,2.6313567985492625,2202,good,0,poor,1.569,33.025139320998264,1462.625,1.55,0,5.565673735549128,0,0,1,2
25,male,74.4,182.6,sedentary,gain,7.7,22.21413858863287,5,1,1.26,0,2.280813193292107,2306,good,-1,poor,1.8259999999999998,22.31368968855608,1765.25,1.2,1,2.884952688789634,-1,1,1,2
36,female,90.0,176.2,light,lose,10.1,41.07133519834634,2,0,1.85,5,4.805704569776378,1904,good,6,good,1.7619999999999998,28.98883092554252,1660.25,1.375,-1,4.066468428898803,6,0,1,1
37,female,59.4,175.9,light,maintain,7.7,32.30007597596055,3,1,2.35,4,1.2503359691462204,1815,good,4,good,1.7590000000000001,19.197946013695177,1347.375,1.375,0,4.194814517031952,4,0,1,1
32,female,64.2,155.6,light,maintain,5.3,0.0,2,2,1.42,0,4.6532064591189775,1800,poor,-2,poor,1.556,26.516478215184936,1293.5,1.375,0,0.0,-2,0,2,2
26,male,72.5,164.6,active,maintain,8.4,28.248157240623826,5,1,2.13,4,2.847140597111146,2740,good,4,good,1.646,26.759521591427507,1628.75,1.725,0,3.36287546163671,4,1,1,1
37,female,80.6,167.0,active,maintain,6.4,42.5352105413088,2,2,2.92,4,1.857314621992928,2694,avg,3,good,1.67,28.900283265803722,1503.75,1.725,0,6.6461256086223734,3,0,0,1
27,male,72.2,152.6,sedentary,lose,8.7,32.81283866669812,4,0,2.38,1,4.535900040930533,1514,good,2,avg,1.526,31.004742609104916,1545.75,1.2,-1,3.771590217828495,2,1,1,0
29,male,85.4,178.0,light,maintain,9.0,61.39600865973309,5,0,1.63,0,2.2736170811089838,2517,good,1,avg,1.78,26.953667466229014,1826.5,1.375,0,6.821777981995012,1,1,1,0
48,female,62.1,183.1,moderate,maintain,7.8,37.796952136304725,4,2,3.04,2,1.7624149609089184,2027,good,1,avg,1.831,18.52315289714341,1364.375,1.55,0,4.845762473146443,1,0,1,0
38,male,56.3,188.6,very_active,maintain,5.3,23.95235521497149,5,1,1.24,2,3.5706817939927262,2976,poor,1,avg,1.886,15.827962696612534,1556.75,1.9,0,4.519311452011328,1,1,2,0
40,male,73.7,160.6,sedentary,maintain,6.4,35.25635513313867,5,1,2.24,5,3.410637949450208,1933,avg,5,good,1.6059999999999999,28.574353025469566,1545.75,1.2,0,5.508804628802193,5,1,0,1
49,male,69.1,171.1,light,maintain,8.7,17.688960726092255,5,1,0.89,4,1.1561053297067632,2128,good,3,good,1.7109999999999999,23.60358815530273,1520.375,1.375,0,2.033213642859611,3,1,1,1
37,female,76.5,181.9,very_active,maintain,9.6,39.01237393309785,3,1,1.18,2,5.0,2956,good,1,avg,1.819,23.120436924879133,1555.875,1.9,0,4.063788528053054,1,0,1,0
47,male,69.7,167.7,very_active,maintain,7.1,38.97798282429067,5,1,1.5,1,4.555569805522008,2817,avg,0,poor,1.6769999999999998,24.783729072949864,1515.125,1.9,0,5.489855962596438,0,1,0,2
18,female,65.9,164.9,light,lose,6.6,0.0,4,0,2.45,5,4.551385150295602,1495,avg,6,good,1.649,24.235060225411804,1438.625,1.375,-1,0.0,6,0,0,1
42,female,69.1,153.2,sedentary,gain,5.5,49.31491646963461,5,0,2.28,0,3.456878300522632,1794,poor,1,avg,1.5319999999999998,29.441539583745207,1277.5,1.2,1,8.966346818779598,1,0,2,0
37,female,70.3,180.2,moderate,gain,5.5,85.83672630971984,4,2,1.88,2,2.3550231272535225,2551,poor,1,avg,1.8019999999999998,21.64939437128065,1483.25,1.55,1,15.606674673280938,1,0,2,0
26,male,66.3,169.8,active,gain,7.3,43.64997542809248,2,2,2.73,4,2.4078263037007592,2945,avg,3,good,1.6980000000000002,22.99525111646626,1599.25,1.725,1,5.979447869677344,3,1,0,1
39,female,67.6,163.4,light,maintain,7.9,0.0,4,2,2.03,0,3.060246622450938,1912,good,-1,poor,1.6340000000000001,25.318769298070823,1341.25,1.375,0,0.0,-1,0,1,2
32,male,65.2,172.6,active,maintain,5.1,19.330378787755663,4,3,2.63,5,3.8488213277444174,2831,poor,3,good,1.726,21.88598075376392,1575.75,1.725,0,3.7902696073502073,3,1,2,1
18,male,80.3,171.4,light,gain,8.1,0.0,4,0,2.88,5,2.2893009113800376,2657,good,6,good,1.714,27.33341593493898,1789.25,1.375,1,0.0,6,1,1,1
29,male,72.3,171.5,moderate,lose,8.8,22.705069017231697,5,0,1.5,2,2.380050017754137,2219,good,2,avg,1.715,24.581594403692336,1654.875,1.55,-1,2.5801211860352855,2,1,1,0
20,male,97.1,168.0,moderate,gain,7.8,47.14863102788348,4,4,1.54,2,2.9380698356361075,3177,good,-1,poor,1.68,34.403344671201815,1926.0,1.55,1,6.044695510665124,-1,1,1,2
28,female,71.9,184.6,light,lose,9.1,12.04301446618508,4,0,0.9,5,3.656760678237612,1737,good,5,good,1.8459999999999999,21.099176105051015,1571.75,1.375,-1,1.323408037667807,5,0,1,1
19,female,63.4,168.8,light,lose,7.5,77.11758713641814,4,1,1.97,3,1.8756842401041285,1630,avg,3,good,1.6880000000000002,22.25073560791536,1433.0,1.375,-1,10.282343580543275,3,0,0,1
33,male,102.0,184.6,light,lose,7.5,0.0,4,3,3.01,0,3.0801665716682454,2290,avg,-2,poor,1.8459999999999999,29.932071804105746,2013.75,1.375,-1,0.0,-2,1,0,2
26,female,75.0,175.1,active,maintain,7.5,23.79733491139571,4,0,2.29,4,4.80554741063485,2576,avg,5,good,1.751,24.461831551914045,1553.375,1.725,0,3.172977565122419,5,0,0,1
49,female,81.9,173.2,sedentary,lose,8.8,39.48165529279495,3,3,2.26,0,3.446278216323531,1304,good,-2,poor,1.732,27.30160169396605,1495.5,1.2,-1,4.486551227982241,-2,0,1,2
32,female,77.1,169.0,moderate,lose,7.7,0.0,2,1,2.7,4,3.4066516821587167,2027,good,4,good,1.69,26.99485312138931,1506.25,1.55,-1,0.0,4,0,1,1
29,male,77.5,178.8,moderate,maintain,6.3,2.8041967290253567,4,1,3.1,5,2.87363567894621,2602,avg,5,good,1.788,24.24190101546977,1752.5,1.55,0,0.44511052125632306,5,1,0,1
